	$\alpha_S$	$\theta_j \ (deg)$	$\epsilon_e \ (10^{-1}) $	$\Delta\theta \ (deg)$	$p$	$\tilde{E} \ (10^{49}erg)$	$\epsilon_B\ (10^{-4})$	$E_{off} \ (10^{49}erg)$	$n \ (10^{-4}cm^{-3})$
2373	2.323102181425816	3.1787353958283804	0.9666629961192311	15.731770291974229	2.169608724305744	4.894647643153431	1.8496407089979805	2.9498893101602497	0.8928503437967167
2374	2.3379417823528374	3.030408040343496	0.923895865509435	16.04808363481205	2.1913190915439937	5.000029906996211	1.885292319879185	2.983174157936819	0.9447329438872972
2375	2.183769834239978	2.929686643881584	1.007626704388854	15.995634749204136	2.283557060728585	5.1112716855120865	1.9789088389317928	3.007194938116016	1.0610510032753688
2376	2.4574549027437502	3.166359254111675	0.8868289492899819	16.324381910077843	2.3276296908708085	4.9268540969140755	2.009278242027052	3.058472480834847	1.0001219704964657
2377	2.224863211751226	3.3098479836756347	1.0488662422002182	16.29516994226386	2.342088039341225	5.11679788501722	2.0663390130165884	3.045860589696037	1.009873028926229
2378	2.2577493397777526	2.6614652597909343	0.924980953613076	15.738059586623654	2.299034987462955	4.903585153923783	2.0800923208160085	3.0962929517369333	0.9915999999346669
2379	2.3423287047309587	3.3091612641699557	1.0878046430035762	16.23876649555718	2.131735771382596	5.090879684928743	1.9273682462165893	2.9102093323642753	1.03806891934562
2380	2.264471378836918	2.649443434337227	0.9830279152528296	16.49478363557209	2.196584912362046	4.945392816519932	2.033460379741627	3.246215938892848	0.9466104359145675
2381	2.295080876652892	3.393195079339567	1.093814151481432	15.519863577286964	2.2204500082914387	5.068590826938545	2.0245990652802766	2.8318128912597875	0.990609361561272
2382	2.4086257274021126	3.0098813045722115	0.9313059716797606	16.353740422998868	2.29732500432641	4.981998300831563	1.9629095528282958	3.1888307591756053	0.9203658288066593
2383	2.1928378156402055	3.244407533900281	1.078665366140632	15.678386924418582	2.129591277196021	5.0440682465694	2.0412612610143017	2.8273010949271855	1.0835420132315514
2384	2.3450734063124847	3.204755787366965	0.8798004886294223	16.342453270479027	2.3017925890950535	4.843602546764806	2.104089709522784	3.172968255891883	1.1823281874136888
2385	2.358984932647008	2.8607432458532975	0.9883314458670173	15.923073601843962	2.1427982416098224	4.96056987770436	1.8690373330217003	3.1730267059465453	0.9250344842436495
2386	2.2478959123408595	3.418643322559111	0.9388765008919263	16.013278351944667	2.3272840149022755	5.057393465830529	2.097376749483479	2.9137311733507545	1.1901517449492238
2387	2.380034229704455	2.6074401445378808	0.9967946797198844	16.04133069193456	2.2847572585255347	5.002541020283059	1.9665581320525054	2.8781751786115795	0.8170871749784531
2388	2.2191911627104774	3.3792036204742915	1.001284669761158	15.755666691866864	2.240322138023799	4.998453109249248	2.031921478827249	3.113531605856071	1.1927242834848986
2389	2.3740589164301293	2.7539805515274383	1.1370994877755425	15.719715214517398	2.2490786515284094	4.989127554523103	1.9929963136374909	2.8851879425597615	0.7630153227053592
2390	2.195711372678095	2.5735238429886342	0.9315581204312613	16.057527977183028	2.346387607428105	4.997226290348139	1.9233475021665682	3.1082855913500698	1.0692903464339385
2391	2.3393113256557063	2.6501498251565887	1.131999077667079	15.976102921147598	2.2249551258441165	5.112615403480854	2.036149748104258	3.0129925151398065	1.1291618215192192
2392	2.261376841336063	3.3578802029692723	0.8817234616375215	15.807638468368804	2.260574708212568	4.890381641696338	1.9661651650573866	3.0029108405898257	0.8799829207507621
2393	2.4007924333106994	3.4682692682658347	0.9254272847703365	15.631152103192276	2.2537204450042325	4.959756932214388	1.903580933253908	2.9810736604206474	1.094480883043138
2394	2.3543324895648534	3.2468942579340574	1.0030719646787076	15.60785958588906	2.088191839554224	5.080536436926964	2.0818648919368985	2.946113734350048	0.9296683229416896
2395	2.2251284191612757	2.7867465566192173	0.9656575570634031	16.385338319672524	2.347060713563828	5.126662215285171	2.181106909008677	2.957732529618151	0.9525267345733424
2396	2.3060853430848014	2.5530044550426796	0.9536940560901681	16.305403670312025	2.2389885502849705	4.9419137219867215	1.9792052012562444	3.1029071503042625	0.891928181660233
2397	2.4789694906991255	2.6930278355516926	0.8271692683566699	16.06597908608571	2.3254808272748506	4.979431418142	1.9622043003617275	3.082075283895971	1.11831350494801
2398	2.421893540640791	2.6959988380123394	0.9358145750432522	15.797554857645782	2.129236657211173	5.0159298106483226	2.0771682798023052	3.0822512994646876	1.1400016827756498
2399	2.257354628869479	3.082360433011323	0.9873825836098774	15.866534405978957	2.353010025558619	4.926521289706736	2.146908700545373	3.0470723451827837	1.0417573367221773
2400	2.309204859631862	3.470485202703572	0.9236762796949602	16.18575717571694	2.2070726723603324	5.042893226179153	1.862827379715885	2.88726487009499	0.989324170212079
2401	2.312628330627412	3.4027124614673134	0.9819098095111759	15.72312801709346	2.2751055680151873	5.077678035047651	1.8364969068859747	3.0606483636492507	1.1693219089468103
2402	2.2479424391070184	2.5047415921705194	1.012408949843413	16.266926345675728	2.195853529542973	4.9562883596736445	1.9852792130420611	3.0770604000068764	0.878603647744109
2403	2.2549194243510287	3.484920156070293	1.0826779097944133	16.302524711089983	2.2329696885222496	4.9136463308286205	2.001690142927992	2.8519793845593155	1.1404268253870413
2404	2.3301019793739677	2.5278337391070735	0.9011504108716896	15.689838258681041	2.383694108341199	5.188407952968117	2.0072398960424707	3.0194678250784404	0.9624235240677832
2405	2.3240609006073956	2.5778329691126896	0.9719193201562242	15.748699630279338	2.1902205683307687	5.124777434566682	1.9567334175097504	2.962665649135772	0.9741894555983677
2406	2.391967860178398	3.382769933801602	0.9875947774404935	16.173804660089367	2.3133123838117333	4.866242970959966	2.0963130197213276	3.140591093434762	1.0765888976338045
2407	2.346393932655832	3.443340922557054	0.943904337865602	16.318756213022365	2.3893128176667444	4.927630666190759	1.945056001637766	3.269654862531075	1.1158464170323852
2408	2.335432282212595	2.5082758555794147	1.0344653707356317	15.916279854425413	2.0280960605434424	5.019928205839717	2.1047369344645572	2.8314644659998986	0.8193159977849561
2409	2.3170867377159525	2.5274805421002386	0.9634338181191977	15.623635734519123	2.127504268310475	5.056144213169844	2.057485535903974	2.871109869816024	0.8678588548215456
2410	2.3224839946167433	3.4237038468406773	1.066401821314256	15.676894611366269	2.4082422712205807	5.037355770602905	1.8722957655502797	3.215448313384753	1.0925739643097512
2411	2.2300604974567277	2.5922220651069554	0.9377433560415678	16.484358052906003	2.3706796654714966	4.8606289349343985	1.9462831634266884	2.984924202246252	1.0501782063907585
2412	2.357048717804627	3.0182063021520844	0.9916307018339604	15.547983441769652	2.086296039889404	5.071416927775544	2.0628513929895824	3.040525048410669	1.0707432742923493
2413	2.1191818509792704	2.985786500003856	0.9507543952103902	16.344703844479422	2.1598234445447293	4.998432984191487	2.0361645948940743	2.9172534912573393	0.9306054937488681
2414	2.1442706581636464	2.5603968859597015	0.8560358999068556	15.628095142686606	2.085524506851593	4.997655913236167	2.034791333073759	2.9748785138986444	0.9369640465841631
2415	2.510964330014776	3.231153619373783	1.1376160248876193	15.68527706797324	2.2859986123421905	4.961332712061613	2.0612667123308746	3.048243648420835	1.1426671336042171
2416	2.147269035140375	3.2588627005367705	1.0344229062281587	15.679340990957597	2.25043207800529	5.001698248700123	1.9792269563451081	3.107263013463566	1.0394124258062354
2417	2.4183139931310578	3.27631194438897	0.8972761157173975	15.952790079714003	2.1792811818902735	4.870995524650152	2.055271942768164	2.9868160604047262	1.1117455313558549
2418	2.2332727144955817	2.923627088707126	1.1096066636425006	15.942157169316479	2.1603908409166164	5.101094574571262	1.9059860673672218	3.068066467159988	0.9516717289595531
2419	2.1875597179323303	2.845261489128477	1.1149267949980421	16.22705789862627	2.1957919626669957	4.843081267512009	1.9818297565690806	2.9981903287243927	0.9229814533857895
2420	2.1544587214983344	3.4106107231160165	0.8469648744299636	16.23382813090455	2.222545766476141	5.147887100109865	2.106099207213408	3.0707600783428632	1.1142243210209377
2421	2.5048738694142854	2.548231458834027	1.0156680606595898	15.880782133579892	2.2438735663831215	4.894784736007292	1.9670428913253428	3.0644128047528816	0.9234583679966255
2422	2.3779914286360437	2.6390156897979278	1.1399685723158526	16.089503181818873	2.308771740945389	4.837889286206646	2.0127803832745403	3.074774779532043	0.9632100696375115
2423	2.239185889407736	3.163466312853742	1.0187615556830174	16.359070583545797	2.313646884077172	4.889951555304367	2.0872857111533505	2.9312082490774847	0.9682489890941912
2424	2.4099041594535175	3.079955307906187	1.0525586138718603	15.601183557168916	2.176502280940945	5.1120919969453595	2.0209403890063244	2.9683068645584028	1.0759824124923618
2425	2.4099041594535175	3.079955307906187	1.0525586138718603	15.601183557168916	2.176502280940945	5.1120919969453595	2.0209403890063244	2.9683068645584028	1.0759824124923618
2426	2.255890269444767	2.751391748801268	0.9948911192921092	16.352944786228512	2.4763612431095807	4.922364855247	1.9569730512006083	3.1550629403721335	0.9543298773805458
2427	2.492481633498002	3.072441744292393	1.0070990162385796	15.668914193828565	2.0422130239190173	5.011508962407489	1.9726766570047285	2.889360734896492	0.9974880715974386
2428	2.26523196689282	2.9792262657837134	1.162139430504259	15.774041327422625	2.3459831307171486	4.983027219780578	2.0031705444828174	3.078291150127658	1.0917942896924027
2429	2.313682916403435	2.8707383622976717	1.0844344940001385	15.770705417882635	2.317897633225121	4.970329281132301	1.8981595821577948	2.890948539219332	1.0984622048393067
2430	2.253120989509972	2.830255266223233	0.9127911197709057	16.229325453586906	2.217260982709428	5.043684083680805	2.0281588832237394	3.2168758862907407	0.8366039730095572
2431	2.3485857132758805	3.2774387330226493	1.092493728567167	15.635332874850512	2.366723479157315	4.94966113168746	1.9718995705433247	2.793377453835646	1.1289672182576878
2432	2.291723189210081	2.852404719910297	0.9257462317115078	16.176700219467865	2.192414527779132	5.223339865903087	2.1399585564204866	3.2017084756950407	0.9233403984518123
2433	2.33647986164202	2.8985419112034085	1.0099725250955305	16.256655396171023	2.276945091861301	4.9796047978842575	2.145825107611494	3.1703917696333788	1.1542523438061347
2434	2.3601828103652958	2.9652455550688135	1.055430607697731	16.36074712564493	2.1346545924252234	4.901825105391888	1.8527584626268927	2.8679025288894344	0.9457308064471724
2435	2.3163799636879294	2.740638346369106	0.9003077023040797	15.985916874007136	2.3255154212044675	5.192411320278283	1.9623994741337096	3.1070951752703744	0.7507064382600805
2436	2.2280594559652718	3.3344525448495306	0.8502226559006465	15.745964811596211	2.1610073486185954	5.026210136969003	2.1288868735501687	3.256261306106691	0.835688353926127
2437	2.15345586769361	2.909872472675868	0.7824263686541338	15.881910473276962	2.1075545297977953	4.98444308536005	2.040154141407211	3.1880968207554754	0.6443463506531429
2438	2.375136274608976	2.6049468870157884	1.251365758599985	16.22102513826164	2.3456961580450937	4.815182848603215	2.013734548011289	2.7995112280911236	1.0976436106718412
2439	2.2298001568027614	3.374969174358092	0.7637541738138234	15.799889327907227	2.2479415194152828	5.183097706809037	1.9798924932413668	2.9249749370916787	1.0629387114167506
2440	2.37048515925601	2.6183332224826827	1.2567261416458073	16.131231300918007	2.2060729718935175	4.810513621337203	2.018562186855606	3.1014369696766555	0.9212978413346172
2441	2.229680771573616	3.359302757745107	0.7642980700209494	16.009307338743866	2.188566490443418	5.182346473994203	1.9866242145259716	2.875587599715317	1.064861960735327
2442	2.0827346473054766	3.2754824149296735	1.0232328998137423	15.831422189365414	2.1194653372043923	5.09372911823161	2.2037713299236743	2.837576156340759	1.0674640209452044
2443	2.498028810547243	3.1794905103857385	1.0625402429000388	16.483286340763588	2.3406746844626336	5.265664772559314	1.9658157387982784	3.174078922845694	1.1325937687866603
2444	2.4216175962356505	2.9121687384374266	1.0556515827600699	16.494355272830404	2.283629223009022	5.1393175812012855	1.9741663516788128	3.0775165615145585	1.1089804946005342
2445	2.218503948034587	2.6419178443094093	1.119604250590612	15.514241957631366	2.073755994573243	4.910620220739465	2.0272649857027383	2.976961201932799	0.8679874325410994
2446	2.2094661376449296	2.564746755353056	1.0788966103267819	15.505267603781656	1.9340158411565322	4.875460218913268	2.084371149108432	2.971920878285166	0.9099515781497619
2447	2.2597220890809537	2.5268939992041966	0.951206857462641	16.066670205435976	2.0180478357954903	4.918081619011703	2.0655283876929236	2.8836246313758034	0.9228146637562135
2448	2.348270295555834	2.5931666863620255	1.0239208431588327	15.887416211694527	2.100079040731195	5.017857965743846	2.103984852752696	3.0540009044206378	0.889748780264242
2449	2.3399745523927233	2.5267565551034927	1.0637812861913105	15.994300418423876	2.130415476106605	5.033958355093468	2.0486686604296747	3.04985781720079	0.9023860199661843
2450	2.2998853362434666	2.665765922376114	0.9244941065132339	15.796400600361995	2.1384673533203613	4.909850906001651	2.1198684952509184	2.9840685925356993	0.9544228959822354
2451	2.3873675948019306	2.8566062028285946	0.8507085401314404	16.065460671342194	2.0630118669248616	5.004266264528778	2.075071544172674	2.9152822630216386	0.9984807776909695
2452	2.265060021648873	3.180877474499298	0.9582996048108602	15.905320246757123	2.401833010455558	5.001037857673184	1.8172689064597343	3.1309369982018045	0.9635650481498235
2453	2.3940931242317167	2.7988701613567795	1.00391337135841	16.057070259219657	2.1075366282918497	4.968181960494134	2.0933487643302118	3.027380931624072	1.074749593830086
2454	2.2794747114804483	3.0914034870799254	0.8814236276549177	15.911683638155292	2.23856151118694	5.152834546701727	1.8535139173941477	3.0859502967560926	0.9675109235105251
2455	2.314166046026149	2.5837281990962087	1.097948009551791	15.748515288876757	2.1301411867198983	5.031419391502136	2.0640349236358	2.8284770534766115	1.0163844092387646
2456	2.3162051315472847	2.526136721313604	1.0974787568438618	16.428507746342746	2.179522042799646	4.873167557242917	1.9547777625150342	2.969493661383336	1.0458410653312722
2457	2.2837405829948363	3.4458880209132285	0.9076770360790434	15.566507464155944	2.2985077851903655	5.131280937188892	2.0486779335036123	2.984994330128191	0.961578564757062
2458	2.1196935156079335	2.66289184181647	1.0610323776094421	15.914492020944104	2.171099042946346	4.901891863802159	1.9453043639276435	3.195560153365161	0.9287180022978282
2459	2.320969953426178	2.854425319775572	0.8557449649877084	15.964515764032681	2.119508529456132	4.872881644941573	1.905956240782525	2.8820175827578494	1.0565639203076165
2460	2.15833310780058	3.394450201855138	0.795021658172383	16.36614364708542	2.1320521971826585	5.003907098439849	1.9424680191609895	2.938204603075787	0.8010172162307958
2461	2.279191111159434	2.605407940851221	0.9633032688083153	15.6623091658748	2.2556953096930803	4.983722636657253	2.0780388575897843	2.9516970863636067	1.1013329957715463
